17.7, 6.82793, 1.11071
17.8, 6.88342, 1.10836
17.9, 6.93876, 1.10467
18, 6.99389, 1.09942
18.1, 7.0487, 1.09244
18.2, 7.10313, 1.08353
18.3, 7.15706, 1.0725
18.4, 7.21038, 1.0592
18.5, 7.26298, 1.04344
18.6, 7.31472, 1.02506
18.7, 7.36548, 1.00389
18.8, 7.41511, 0.979774
18.9, 7.46346, 0.952526
19, 7.51037, 0.921966
19.1, 7.55566, 0.887902
19.2, 7.59916, 0.850126
19.3, 7.64067, 0.808417
19.4, 7.68, 0.762537
19.5, 7.71692, 0.712228
19.6, 7.75122, 0.657215
19.7, 7.78264, 0.597205
19.8, 7.81094, 0.531886
19.9, 7.83583, 0.460933
20, 7.85703, 0.384009
20.1, 7.87423, 0.300769
20.2, 7.88711, 0.210871
20.3, 7.89532, 0.113977
20.4, 7.89851, 0.00976983
20.5, 7.8963, -0.102035
20.6, 7.8883, -0.221675
20.7, 7.87413, -0.34932
20.8, 7.85337, -0.485047
20.9, 7.82563, -0.628816
21, 7.79049, -0.780435
21.1, 7.74758, -0.939522
21.2, 7.69654, -1.10547
21.3, 7.63704, -1.27741
21.4, 7.5688, -1.45416
21.5, 7.49162, -1.63418
21.6, 7.40538, -1.8156
21.7, 7.31006, -1.99613
21.8, 7.20577, -2.17315
21.9, 7.09274, -2.34372
22, 6.97139, -2.50467
22.1, 6.84228, -2.65275
22.2, 6.70612, -2.78478
22.3, 6.5638, -2.89785
22.4, 6.41633, -2.98954
22.5, 6.26485, -3.05808
22.6, 6.11053, -3.10255
22.7, 5.95459, -3.12294
22.8, 5.79823, -3.12019
22.9, 5.64257, -3.09612
23, 5.48862, -3.05326
23.1, 5.33725, -2.99473
23.2, 5.18915, -2.92395
23.3, 5.04485, -2.84449
23.4, 4.9047, -2.75987
23.5, 4.76886, -2.67335
23.6, 4.63736, -2.58792
23.7, 4.51007, -2.50616
23.8, 4.38675, -2.43023
23.9, 4.26705, -2.36193
24, 4.15055, -2.30267
24.1, 4.03678, -2.25351
24.2, 3.9252, -2.21529
24.3, 3.81525, -2.18857
24.4, 3.70634, -2.17378
24.5, 3.59787, -2.17117
24.6, 3.48923, -2.1809
24.7, 3.37979, -2.20305
24.8, 3.26892, -2.23761
24.9, 3.15602, -2.28449
25, 3.04047, -2.34351
25.1, 2.92167, -2.41435
25.2, 2.79904, -2.49652
25.3, 2.67202, -2.58929
25.4, 2.54011, -2.69164
25.5, 2.40286, -2.80213
25.6, 2.2599, -2.91884
25.7, 2.11097, -3.0393
25.8, 1.95597, -3.16036
25.9, 1.79494, -3.27822
26, 1.62815, -3.3884
26.1, 1.4561, -3.48586
26.2, 1.27956, -3.56515
26.3, 1.09958, -3.62074
26.4, 0.917486, -3.64732
26.5, 0.73485, -3.64022
26.6, 0.553464, -3.59582
26.7, 0.375268, -3.51186
26.8, 0.202278, -3.38763
26.9, 0.036505, -3.22401
27, -0.120123, -3.02336
27.1, -0.265831, -2.78922
27.2, -0.399046, -2.52597
27.3, -0.518428, -2.23845
27.4, -0.622891, -1.93163
27.5, -0.711591, -1.6103
27.6, -0.783921, -1.27894
27.7, -0.839485, -0.94161
27.8, -0.878082, -0.601914
27.9, -0.899677, -0.263088
28, -0.904391, 0.0719299
28.1, -0.892484, 0.400386
28.2, -0.864352, 0.719599
28.3, -0.820524, 1.02686
28.4, -0.761666, 1.31937
28.5, -0.688587, 1.59417
28.6, -0.602248, 1.84821
28.7, -0.503766, 2.07834
28.8, -0.394414, 2.28147
28.9, -0.275619, 2.45472
29, -0.148942, 2.5956
29.1, -0.0160588, 2.7022
29.2, 0.121278, 2.77337
29.3, 0.261278, 2.80883
29.4, 0.402161, 2.80923
29.5, 0.542201, 2.77608
29.6, 0.679769, 2.71169
